title	views	naver_share	revenue	rpm
가평청리움 예약 방법 총정리 — 가격·예약사이트·취소·확인까지 | 생활정보 나침반	413.0	0.9830508474576272	12.051969	29.181523002421308
사직서 양식 무료 다운로드 hwp pdf - 더픽	1288.0	0.6024844720496895	11.745462999999999	9.119148291925466
버스·지하철 실시간 시간·노선 정보 확인하는 법 — 카카오버스·티머니GO 비교 | 주카 비즈	538.0	0.8605947955390335	11.348448	21.093769516728624
노령연금신청 방법·나이·필요서류 총정리 | 생활정보 나침반	456.0	0.9978070175438597	11.002308000000001	24.127868421052632
티머니GO 앱 다운로드 & 버스·따릉이·택시 통합 이용법 | 주카 비즈	346.0	0.708092485549133	10.680323	30.867985549132946
현대해상 다이렉트 하이카 긴급출동 전화번호 고객센터 바로가기 - 더픽	297.0	0.8383838383838383	10.649655999999998	35.8574276094276
위택스 고객센터 바로가기 - 더픽	460.0	0.9217391304347826	10.523885	22.878010869565216
라이나 손해보험 고객센터 바로가기 - 더픽	229.0	0.8034934497816594	9.88465	43.16441048034935
알리안츠생명 고객센터 바로가기 - 더픽	177.0	0.9717514124293786	9.853205	55.66782485875707
케이옥션 홈페이지 바로가기 - 더픽	264.0	0.928030303030303	9.660393000000001	36.59239772727273
매일미사 어플 정보 총정리 — 사용법·비교·후기 | 주카 비즈	186.0	0.7903225806451613	9.517907000000001	51.17154301075269
피망뉴맞고 머니 파는 법 로그아웃 추천인코드 pc 설치 바로가기 - 더픽	205.0	0.8536585365853658	9.465259	46.17199512195122
한국도로공사 미납 고속도로통행료미납 하이패스 미납 통행료미납조회 - 더픽	232.0	0.771551724137931	8.963719999999999	38.636724137931026
어카운트인포 계좌 지급정지·안심차단 신청방법 총정리 — 보이스피싱 예방 | 생활정보 나침반	392.0	0.9387755102040817	8.899799000000002	22.703568877551024
가생이닷컴 홈페이지 바로가기 - 더픽	899.0	0.6863181312569522	8.347674	9.285510567296996
티머니GO 앱 다운로드·사용법 총정리 — 설치부터 삼성페이 연동까지 | 생활정보 나침반	327.0	0.7553516819571865	8.248613	25.22511620795107
실손24 보험청구 바로가기 - 더픽	98.0	0.7346938775510204	8.190978999999999	83.58141836734693
에너지바우처 신청 대상 잔액조회 사용기간 사용처 - 더픽	500.0	0.846	8.032019	16.064038
블루밍비데 as센터 바로가기 - 더픽	267.0	0.7715355805243446	7.9984980000000006	29.95692134831461
AXA손해보험 고객센터 바로가기 - 더픽	145.0	0.7724137931034483	7.622716	52.570455172413794
하나증권 고객센터 전화번호 영업시간 상담원연결 바로가기 - 더픽	240.0	0.9666666666666667	7.548056	31.450233333333333
이스타항공 고객센터 바로가기 - 더픽	345.0	0.6376811594202898	7.451207999999999	21.597704347826085
제주도청 홈페이지 바로가기 - 더픽	139.0	0.8201438848920863	7.346565999999999	52.852992805755385
고혼진 화장품 매장 위치 구매 바로가기 - 더픽	125.0	0.912	7.1382270000000005	57.105816000000004
나는솔로 30기 인스타 모음 - 더픽	2172.0	0.9406077348066298	6.93704	3.1938489871086557
알리페이 고객센터 바로가기 - 더픽	550.0	0.9872727272727273	6.9280040000000005	12.59637090909091
에어비앤비 고객센터 바로가기 - 더픽	449.0	0.7483296213808464	6.542776999999999	14.571886414253896
국민신문고 고유가 이의신청 이의제기 바로가기 - 더픽	111.0	0.918918918918919	6.458686	58.18636036036036
개별공시지가 조회 방법 총정리 — 표준지·주택가격과의 차이까지 | 주카 비즈	238.0	0.9915966386554622	5.918746	24.868680672268905
기대수명 계산기로 나의 예상 수명 확인하기 | 무료 온라인 테스트 - 더픽	347.0	0.9884726224783862	5.911134999999999	17.034971181556195
레버리지 ETF 교육(금융투자교육원) 신청부터 이수번호 등록까지 총정리 | 주카 비즈	96.0	1.0	5.83686	60.800625
시몬스침대 고객센터 바로가기 - 더픽	424.0	0.7688679245283019	5.663102	13.356372641509434
강아지 사료등급 사이트 추천 강아지 사료 브랜드 순위 | 도그푸드어드바이저 - 더픽	469.0	0.9850746268656716	5.635966	12.016985074626865
레딜 전자담배 판매점 구매처 바로가기 - 더픽	153.0	0.6339869281045751	5.61824	36.720522875817
유니클로 감사제 2026 세일 품목 이벤트 기간 바로가기 - 더픽	448.0	0.9821428571428571	5.5095719999999995	12.298151785714284
kbs 편성표 라이브 온에어 바로가기 - 더픽	318.0	0.8301886792452831	5.164718999999999	16.24125471698113
K패스환급 지급일·카드사별 지급방식 총정리 | 생활정보 나침반	283.0	0.901060070671378	5.1289240000000005	18.123406360424028
키움증권 레버리지 ETF 교육이수 등록 방법: 주문 불가 5분 만에 해결하기 - 더픽	355.0	0.971830985915493	4.999985000000001	14.084464788732397
옥션 고객센터 바로가기 - 더픽	139.0	0.9928057553956835	4.941523	35.550525179856116
KB손해보험 고객센터 바로가기 - 더픽	113.0	0.7168141592920354	4.86539	43.05654867256637
지상파 라디오 편성표 - 더픽	348.0	0.9712643678160919	4.843833999999999	13.919063218390802
에이스침대 고객센터 바로가기 - 더픽	229.0	0.5502183406113537	4.657688	20.339248908296945
기초연금 모의계산 및 신청 방법 - 더픽	88.0	0.5681818181818182	4.113846	46.74825
나스닥100선물지수 실시간 차트 바로가기 - 더픽	185.0	0.7405405405405405	4.07281	22.015189189189186
NH투자증권 고객센터 전화번호 상담원연결 영업시간 바로가기 - 더픽	132.0	0.9015151515151515	4.028275	30.517234848484847
한일의료기 as센터 바로가기 - 더픽	111.0	0.6216216216216216	3.980987	35.86474774774775
지적도 발급·조회 방법 총정리 — 동사무소 비용부터 CAD 다운로드까지 | 주카 비즈	113.0	1.0	3.952297	34.976079646017695
한글 뷰어 hwp hwpx 다운로드 바로가기 - 더픽	184.0	0.5489130434782609	3.881397	21.09454891304348
어카운트인포 계좌통합조회·휴면계좌 조회 방법 총정리 | 생활정보 나침반	148.0	0.831081081081081	3.8766039999999995	26.193270270270265
주휴수당계산기 사용법 총정리 (2026년 최저시급 기준) | 생활정보 나침반	674.0	0.9970326409495549	3.8536200000000003	5.717537091988131
병역명문가 신청 및 조회하기 - 더픽	168.0	0.5654761904761905	3.8492870000000003	22.91242261904762
국민성장펀드 가입조건 방법 출시 가입 바로가기 - 더픽	186.0	0.9086021505376344	3.6547940000000003	19.649430107526882
페이팔 고객센터 바로가기 - 더픽	214.0	0.8551401869158879	3.645441	17.034771028037383
릴(lil) as센터 고객센터 바로가기 - 더픽	312.0	0.9102564102564102	3.6247749999999996	11.617868589743589
뱅크샐러드 세금환급 조회 및 어플 다운로드 - 더픽	77.0	0.6363636363636364	3.6081169999999996	46.85866233766233
월드컵 일정 중계 보는법 시간 무료 중계 바로가기 - 더픽	91.0	0.6703296703296703	3.545322	38.95958241758242
비플페이 가맹점 사용처 찾기 - 더픽	176.0	0.9318181818181818	3.542255	20.126448863636362
라이엇 고객센터 바로가기 - 더픽	483.0	0.84472049689441	3.5199819999999997	7.28774741200828
메트라이프 고객센터 바로가기 - 더픽	71.0	0.647887323943662	3.493167	49.19953521126761
하이드레이션 뜻 하이드레이션 브레이크 의미 - 더픽	816.0	0.9865196078431373	3.4780759999999997	4.262348039215686
포켓멍센터 주소 위치 봉사 홈페이지 인스타그램 바로가기 - 더픽	113.0	0.7256637168141593	3.4174930000000003	30.243300884955755
채널A 온에어 라이브 편성표 바로가기 - 더픽	103.0	0.5048543689320388	3.4015180000000003	33.024446601941754
옥션 판매자센터 ESM Plus 바로가기 - 더픽	159.0	0.7358490566037735	3.3217220000000003	20.891333333333336
원기날씨 정보 비교 총정리 — 기상청 날씨알리미·날씨누리 차이 | 주카 비즈	236.0	0.8050847457627118	3.3001290000000005	13.98359745762712
2026 디즈니런 접수 신청 방법 인천 참가 마라톤 일정 입장권 - 더픽	320.0	0.753125	3.2796220000000003	10.248818750000002
K패스 등록 발급방법 기간 은행 등록방법 기준 조건 - 더픽	100.0	0.81	3.187259	31.87259
sk하이닉스 방문예약 바로가기 - 더픽	144.0	0.7916666666666666	3.171065	22.021284722222223
SK텔링크 고객센터 바로가기 - 더픽	122.0	0.860655737704918	3.169931	25.983040983606557
공무원연금공단 바로가기 - 더픽	68.0	0.5588235294117647	3.126309	45.97513235294118
대림바스 고객센터 AS센터 바로가기 - 더픽	121.0	0.9338842975206612	3.071306	25.382694214876032
교보문고 고객센터 전화번호 및 환불·반품 방법 총정리 - 더픽	249.0	0.6024096385542169	3.0323339999999996	12.178048192771083
일룸 고객센터 바로가기 - 더픽	236.0	0.5169491525423728	3.0238230000000006	12.812809322033901
수협은행 고객센터 전화번호 영업시간 홈페이지 바로가기 - 더픽	108.0	0.5462962962962963	3.005161	27.82556481481482
박지훈 팬미팅 예매 바로가기 - 더픽	479.0	0.6826722338204593	2.911706	6.078718162839248
어카운트인포 가입방법·로그인·앱 설치 총정리 | 생활정보 나침반	118.0	0.7203389830508474	2.887809	24.472957627118642
기아 시승 신청센터 바로가기 - 더픽	132.0	0.5757575757575758	2.759104	20.902303030303027
아시아나항공 고객센터 온라인 예약 전화 예약 바로가기 - 더픽	65.0	0.5846153846153846	2.537724	39.04190769230769
매도 사이드카 매수 사이드카 발동 뜻 조건 정리 - 더픽	208.0	0.9711538461538461	2.5024470000000005	12.030995192307696
JTBC 편성표 및 라이브 바로가기 - 더픽	126.0	0.5952380952380952	2.47933	19.67722222222222
함양 대봉산 모노레일 정보 총정리 — 예약·가격·시간표·주차·맛집 | 주카 비즈	89.0	0.9775280898876404	2.3607750000000003	26.52556179775281
모바일건강보험증발급 방법 총정리 (The건강보험 앱) | 생활정보 나침반	73.0	0.9726027397260274	2.319633	31.775794520547947
미스트롯4 우승자 이소나 프로필 나무위키 바로가기 - 더픽	360.0	0.9805555555555555	2.3132449999999998	6.425680555555555
페이코 사용처 가맹점 바로가기 - 더픽	219.0	0.6894977168949772	2.277058	10.39752511415525
한글 뷰어(HWP·HWPX) 다운로드부터 설치, 모바일 앱까지 정보 총정리 | 주카 비즈	235.0	1.0	2.265618	9.64092765957447
표준지공시지가 조회 완벽 가이드 — 개별공시지가·시세 차이·세금 활용까지 | 주카 비즈	125.0	0.984	2.237695	17.90156
에브리타임 고객센터 바로가기 - 더픽	487.0	0.7782340862422998	2.1520850000000005	4.419065708418892
키움증권 고객센터 바로가기 - 더픽	70.0	0.8857142857142857	2.1432640000000003	30.618057142857147
ABL생명 고객센터 바로가기 - 더픽	72.0	0.7638888888888888	2.106161	29.252236111111113
삼성애니카 긴급출동 바로가기 - 더픽	69.0	0.855072463768116	2.098661	30.415376811594204
매일미사 앱 다운로드·사용법 총정리 (가톨릭굿뉴스 비교) | 생활정보 나침반	51.0	0.9411764705882353	1.9882570000000002	38.98543137254902
차즘 고객센터 전화번호 장기렌트 리스 영업시간 상담원 연결 - 더픽	209.0	0.7942583732057417	1.9795809999999998	9.471679425837321
급할 때 찾는 공중화장실 위치 총정리 | 지도앱 활용법 & 지하철 화장실 완벽 가이드 - 더픽	283.0	0.9257950530035336	1.971581	6.966717314487632
매월 700만원 꽂히는 당첨금! 연금복권 모바일 사는법과 추첨시간 완벽 정리 - 더픽	846.0	0.9302600472813238	1.914584	2.2631016548463356
BYD 서비스센터 바로가기 - 더픽	85.0	0.9411764705882353	1.859132	21.87214117647059
자동차세 환급 신청방법 중고차 판매 환급 폐차 환급 신청 - 더픽	94.0	0.723404255319149	1.8374469999999998	19.547308510638295
메가박스 고객센터 바로가기 - 더픽	188.0	0.973404255319149	1.807399	9.613824468085108
오행분석 무료 사이트 홈페이지 바로가기 - 더픽	194.0	0.6288659793814433	1.745058	8.995144329896906
모두싸인 고객센터 바로가기 - 더픽	162.0	0.9074074074074074	1.7433630000000002	10.761500000000002
엔카 고객센터 바로가기 - 더픽	64.0	0.671875	1.7420299999999997	27.219218749999996
SK하이닉스 채용 사이트 발표 홈페이지 공고 일정 조건 - 더픽	309.0	0.6245954692556634	1.7167979999999998	5.555980582524271
해랑열차 정보 총정리 — 가격·코스·예약 방법과 예약 오픈 꿀팁 | 주카 비즈	66.0	0.9696969696969697	1.691414	25.627484848484848
동양생명 고객센터 바로가기 - 더픽	74.0	0.7162162162162162	1.6854380000000002	22.77618918918919
개별지 공시지가 조회하기 - 더픽	69.0	0.8260869565217391	1.6819250000000001	24.375724637681163
에너지바우처·전기요금 감면 정보 총정리 — 신청 대상·잔액조회·임산부 할인 | 주카 비즈	106.0	0.9056603773584906	1.6738890000000002	15.791405660377363
현대카드 고객센터 m포인트몰 바로가기 - 더픽	90.0	0.8111111111111111	1.6113229999999998	17.903588888888887
나라장터 고객센터 바로가기 - 더픽	236.0	0.9788135593220338	1.608627	6.816216101694915
망고비데 고객센터 as센터 바로가기 - 더픽	60.0	0.8166666666666667	1.607971	26.79951666666667
광주은행 고객센터 바로가기 - 더픽	75.0	0.76	1.601691	21.35588
가평 청리움 예약 방법·입장료·숙소 총정리 — 무료 예약 꿀팁 | 주카 비즈	71.0	0.9859154929577465	1.574203	22.17187323943662
k패스 환급일 카뱅 신한카드 하나카드 농협 주말 안내 - 더픽	142.0	0.7746478873239436	1.5326710000000001	10.793457746478875
갤럭시 S26 학생할인 총정리: 네이버 학생 인증하고 최대 30만 원 혜택받기 - 더픽	160.0	0.99375	1.507473	9.42170625
페이코 고객센터 바로가기 - 더픽	94.0	0.9574468085106383	1.478914	15.733127659574468
ocn 편성표 온에어 라이브 바로가기 - 더픽	122.0	0.680327868852459	1.472475	12.069467213114754
에이스침대 매장위치 바로가기 - 더픽	103.0	0.8932038834951457	1.470281	14.274572815533979
침대 사이즈 비교표 (슈퍼싱글 vs 퀸 vs 킹) 및 2인용 추천 가이드 - 더픽	472.0	0.9851694915254238	1.4617710000000002	3.096972457627119
제로데이택배 배송조회 바로가기 - 더픽	128.0	0.640625	1.4245729999999999	11.129476562499999
파라타항공 고객센터 바로가기 - 더픽	101.0	0.9207920792079208	1.3937040000000003	13.799049504950498
증여세 0원 만드는 부자들의 비법! 가족 간 차용증 쓰는법 및 금전소비대차계약서 양식 다운로드 - 더픽	142.0	0.9507042253521126	1.3514140000000001	9.517000000000001
"보이면 바로 집으세요" 삶의 질 높여주는 다이소 역대급 추천템 - 더픽	83.0	0.7710843373493976	1.346311	16.220614457831328
키즈노트 앱 다운로드 알림장 사진 저장 방법 정리 - 더픽	215.0	0.5395348837209303	1.3445239999999998	6.253599999999999
2026년 본인부담상한제 상한액표 및 환급 신청 방법 총정리 (feat. 병원비 지원금 혜택) - 더픽	131.0	0.9083969465648855	1.336531	10.202526717557252
케이뱅크 플러스박스 만들기 바로가기 - 더픽	86.0	0.813953488372093	1.3347490000000002	15.520337209302328
경남 4050 필독! 경남도민연금 신청하고 240만원 공짜로 챙기는 법 - 더픽	87.0	0.8850574712643678	1.2813109999999999	14.72771264367816
티니핑월드 인 판교 입장권 입장료 할인 꿀팁 굿즈 주차 - 더픽	164.0	0.5792682926829268	1.274464	7.771121951219513
지적도 발급하는방법 동사무소 기관 비용 - 더픽	60.0	0.55	1.255061	20.917683333333333
실업급여 신청방법 총정리 — 조건·금액·기간·서류 한눈에 | 주카 비즈	110.0	0.8181818181818182	1.229617	11.178336363636364
운명전쟁49 우승자 윤대만 점집 예약 - 더픽	87.0	0.5287356321839081	1.165576	13.397425287356322
키움증권 레버리지 ETF 교육 이수 등록 방법 (주문 불가 해결) - 더픽	91.0	0.9120879120879121	1.1484159999999999	12.619956043956043
김포페이 사용처 가맹점 조회하기 - 더픽	60.0	0.8833333333333333	1.084299	18.071649999999998
토스 페이스페이 사용법 쿠폰 cu 결제방법 안내 - 더픽	317.0	0.5899053627760252	1.0710579999999998	3.378731861198738
다글로 무료 사용 방법 다운로드 크레딧 제한 - 더픽	111.0	0.5315315315315315	1.018878	9.179081081081081
딜라이브 고객센터 바로가기 - 더픽	51.0	0.6470588235294118	1.000672	19.621019607843138
로또 온라인 구매 | 동행복권 어플 다운로드 | 복똑방 앱 다운로드 - 더픽	53.0	0.9433962264150944	0.9459310000000001	17.847754716981136
로또 당첨금 수령 방법|1등 농협 본점 방문부터 세금까지(2026) - 더픽	151.0	0.9337748344370861	0.9199430000000001	6.092337748344371
알바천국 이력서 양식 무료 다운 받는법 - 더픽	87.0	0.6091954022988506	0.876567	10.075482758620689
메일플러그 고객센터 바로가기 - 더픽	59.0	0.864406779661017	0.8415440000000001	14.263457627118646
2026년 고금리 파킹통장 추천 TOP 7: 1000만원 이상 목돈 굴리기 가장 좋은 곳은? - 더픽	233.0	0.871244635193133	0.7677489999999999	3.2950600858369095
2026 아기 통장 추천 및 고금리 적금, 필수 준비물 총정리 - 더픽	237.0	0.9704641350210971	0.7561559999999999	3.19053164556962
모바일신분증 발급 방법 사본 발급 바로가기 - 더픽	57.0	0.6842105263157895	0.7007840000000001	12.29445614035088
일산 무한리필 빵집 따순기미 바로가기 - 더픽	99.0	0.7878787878787878	0.667258	6.739979797979798
담배값 2026년 인상률 정말일까? - 더픽	163.0	0.9631901840490797	0.663266	4.069116564417178
톤28 네고왕 바로가기 - 더픽	98.0	0.9591836734693877	0.644715	6.578724489795919
AI가 내 뒷조사를? 갤럭시에 숨겨진 '이 기능' 당장 끄세요 (제미나이 문자 사고) - 더픽	95.0	0.8947368421052632	0.6389250000000001	6.725526315789474
부킹닷컴 고객센터 바로가기 - 더픽	67.0	0.7761194029850746	0.63851	9.530000000000001
구글 제미나이 할인 받는 법, 월 3,500원에 쓰는 후기 - 더픽	74.0	0.9459459459459459	0.632838	8.551864864864864
코스트코 회원권 가격 온라인 발급 바로가기 - 더픽	50.0	0.8	0.6168990000000001	12.337980000000002
KFC치킨나이트 시간 배달 메뉴 배민 어플 - 더픽	153.0	0.8888888888888888	0.592085	3.8698366013071896
밀양 산불 실시간 현황 바로보기 - 더픽	84.0	0.9047619047619048	0.562506	6.6964999999999995
젠슨황 방한 수혜주 주식 관련주 정리 - 더픽	53.0	0.7358490566037735	0.5367129999999999	10.126660377358489
치지직 월드컵 중계 바로가기 - 더픽	56.0	0.8214285714285714	0.436305	7.791160714285714
샤크선풍기 솔직 후기 - 사용해보고 놀란 장단점과 완벽 구매 가이드 - 더픽	53.0	0.9622641509433962	0.387339	7.308283018867924
악건성 피부가 직접 써본 다이소 5천원 화장품 2주 사용 후기 (품절 주의) - 더픽	87.0	0.9310344827586207	0.38089599999999996	4.378114942528735
티켓베이 고객센터 바로가기 - 더픽	62.0	0.7258064516129032	0.380281	6.133564516129032
다주택자 양도세 중과 유예, 2026년 5월 9일 넘기면 세금 2억 더 냅니다 - 더픽	77.0	0.948051948051948	0.307825	3.9977272727272726
퍼실 파워젤 딥클린 라벤더 3년 사용 후기 (섬유유연제 없이 빨래 냄새 잡는 법) - 더픽	100.0	0.94	0.29456999999999994	2.9456999999999995
한능검 시험일정 원서접수 바로가기 - 더픽	81.0	0.8395061728395061	0.281077	3.4700864197530867
코스트코 회원권 갱신할까 말까? 2인 가구 기준 본전 뽑는 결제 금액 계산기 - 더픽	56.0	0.9642857142857143	0.278253	4.968803571428571
노경은 나무위키 바로가기 - 더픽	65.0	0.9076923076923077	0.258792	3.981415384615385
주휴수당 계산기 (2026년 최저시급 반영) - 더픽	54.0	0.7222222222222222	0.251937	4.665500000000001
빽다방 청주내수점 알바 갑질 논란 영상으로 자세히보기 - 더픽	100.0	0.68	0.244978	2.44978
2026년 LH 청년전세임대주택 완벽 가이드: 최대 1.2억 원 전세 지원! - 더픽	58.0	0.8620689655172413	0.23898899999999998	4.1205
부동산 매매 추가비용 완벽 가이드 | 예상 못한 비용 8가지아파트 매매 시 꼭 알아야 할 숨어있는 추가 비용 8가지 완벽 가이드 - 더픽	90.0	0.9555555555555556	0.237413	2.6379222222222225
연말정산 교복비, 간소화 서비스에 없다면? 1인당 최대 7만원 환급받는 필수 서류 챙기기 - 더픽	59.0	0.9661016949152542	0.223164	3.7824406779661017
인스타그램 고객센터 바로가기 - 더픽	57.0	0.7543859649122807	0.21846200000000002	3.832666666666667
신혼부부 꼭보세요, 식비를 절약해주는 바퀜 진공용기, 3개월 써보고 느낀 솔직한 후기 - 더픽	64.0	0.84375	0.186127	2.9082343749999997
일드맥스 ETF 양도세 헷지 전략 완벽 가이드 | 손익통산으로 절세하는 방법 - 더픽	89.0	0.8539325842696629	0.185721	2.0867528089887637
한글 단축키 모음 (검색해서 활용하세요) - 더픽	97.0	0.9587628865979382	0.152564	1.5728247422680413
2026 공무원봉급표: 9년 만의 최고 인상률 3.5% 확정 - 더픽	58.0	0.9482758620689655	0.137038	2.362724137931034
2026 연봉 실수령액 | 2026 연봉 실수령액 계산기 - 더픽	70.0	0.5142857142857142	0.11997800000000002	1.713971428571429
인감증명서 온라인 발급 방법 총정리 (가능한 용도·방문 필요한 경우) | 생활정보 나침반	76.0	0.9736842105263158	0.081566	1.0732368421052632
주카 비즈 | 생활·금융·정책 정보 블로그	153.0	0.7516339869281046	0.038855	0.25395424836601305
생활정보 나침반 | 생활·금융·정책 정보 블로그	244.0	0.7581967213114754	0.0	0.0
겜스고(GamsGo) 프로모션 코드 TA9Y3 - 유튜브 프리미엄 4,000원대	98.0	0.7551020408163265	0.0	0.0
블로그 | 생활정보 나침반	65.0	0.9692307692307692	0.0	0.0
